Item Code,Location,Channel,Month,SARIMA forecast,Exponential Smoothing forecast,Best Fit Model,Best Fit Forecast,First Forecast Month,Override
27660,Bhiwandi,Myntra,31-01-2025,,1.27,Exponential Smoothing,1.27,31-05-2024,
27660,Bhiwandi,Myntra,28-02-2025,,1.27,Exponential Smoothing,1.27,31-05-2024,
27660,Bhiwandi,Myntra,31-03-2025,,1.27,Exponential Smoothing,1.27,31-05-2024,
27660,Bhiwandi,Myntra,30-04-2025,,1.27,Exponential Smoothing,1.27,31-05-2024,
27660,Bhiwandi,Myntra,31-05-2025,,1.27,Exponential Smoothing,1.27,31-05-2024,
27660,Bhiwandi,Myntra,30-06-2025,,1.27,Exponential Smoothing,1.27,31-05-2024,
27660,Bhiwandi,Myntra,31-07-2025,,1.27,Exponential Smoothing,1.27,31-05-2024,
27660,Bhiwandi,Myntra,31-08-2025,,1.27,Exponential Smoothing,1.27,31-05-2024,
27660,Bhiwandi,Myntra,30-09-2025,,1.27,Exponential Smoothing,1.27,31-05-2024,
27660,Bhiwandi,Myntra,31-10-2025,,1.27,Exponential Smoothing,1.27,31-05-2024,
27660,Bhiwandi,Tata Lux,31-05-2024,,1.08,Exponential Smoothing,1.08,31-05-2024,
27660,Bhiwandi,Tata Lux,30-06-2024,,1.08,Exponential Smoothing,1.08,31-05-2024,
27660,Bhiwandi,Tata Lux,31-07-2024,,1.08,Exponential Smoothing,1.08,31-05-2024,
27660,Bhiwandi,Tata Lux,31-08-2024,,1.08,Exponential Smoothing,1.08,31-05-2024,
27660,Bhiwandi,Tata Lux,30-09-2024,,1.08,Exponential Smoothing,1.08,31-05-2024,
27660,Bhiwandi,Tata Lux,31-10-2024,,1.08,Exponential Smoothing,1.08,31-05-2024,
27660,Bhiwandi,Tata Lux,30-11-2024,,1.08,Exponential Smoothing,1.08,31-05-2024,
27660,Bhiwandi,Tata Lux,31-12-2024,,1.08,Exponential Smoothing,1.08,31-05-2024,
27660,Bhiwandi,Tata Lux,31-01-2025,,1.08,Exponential Smoothing,1.08,31-05-2024,
27660,Bhiwandi,Tata Lux,28-02-2025,,1.08,Exponential Smoothing,1.08,31-05-2024,
27660,Bhiwandi,Tata Lux,31-03-2025,,1.08,Exponential Smoothing,1.08,31-05-2024,
27660,Bhiwandi,Tata Lux,30-04-2025,,1.08,Exponential Smoothing,1.08,31-05-2024,
27660,Bhiwandi,Tata Lux,31-05-2025,,1.08,Exponential Smoothing,1.08,31-05-2024,
27660,Bhiwandi,Tata Lux,30-06-2025,,1.08,Exponential Smoothing,1.08,31-05-2024,
27660,Bhiwandi,Tata Lux,31-07-2025,,1.08,Exponential Smoothing,1.08,31-05-2024,
27660,Bhiwandi,Tata Lux,31-08-2025,,1.08,Exponential Smoothing,1.08,31-05-2024,
27660,Bhiwandi,Tata Lux,30-09-2025,,1.08,Exponential Smoothing,1.08,31-05-2024,
27660,Bhiwandi,Tata Lux,31-10-2025,,1.08,Exponential Smoothing,1.08,31-05-2024,
27660,Bhiwandi,Tata Palatte,31-05-2024,,0,Exponential Smoothing,0,31-05-2024,
27660,Bhiwandi,Tata Palatte,30-06-2024,,0,Exponential Smoothing,0,31-05-2024,
27660,Bhiwandi,Tata Palatte,31-07-2024,,0,Exponential Smoothing,0,31-05-2024,
27660,Bhiwandi,Tata Palatte,31-08-2024,,0,Exponential Smoothing,0,31-05-2024,
27660,Bhiwandi,Tata Palatte,30-09-2024,,0,Exponential Smoothing,0,31-05-2024,
27660,Bhiwandi,Tata Palatte,31-10-2024,,0,Exponential Smoothing,0,31-05-2024,
27660,Bhiwandi,Tata Palatte,30-11-2024,,0,Exponential Smoothing,0,31-05-2024,
27660,Bhiwandi,Tata Palatte,31-12-2024,,0,Exponential Smoothing,0,31-05-2024,
27660,Bhiwandi,Tata Palatte,31-01-2025,,0,Exponential Smoothing,0,31-05-2024,
27660,Bhiwandi,Tata Palatte,28-02-2025,,0,Exponential Smoothing,0,31-05-2024,
27660,Bhiwandi,Tata Palatte,31-03-2025,,0,Exponential Smoothing,0,31-05-2024,
27660,Bhiwandi,Tata Palatte,30-04-2025,,0,Exponential Smoothing,0,31-05-2024,
27660,Bhiwandi,Tata Palatte,31-05-2025,,0,Exponential Smoothing,0,31-05-2024,
27660,Bhiwandi,Tata Palatte,30-06-2025,,0,Exponential Smoothing,0,31-05-2024,
27660,Bhiwandi,Tata Palatte,31-07-2025,,0,Exponential Smoothing,0,31-05-2024,
27660,Bhiwandi,Tata Palatte,31-08-2025,,0,Exponential Smoothing,0,31-05-2024,
27660,Bhiwandi,Tata Palatte,30-09-2025,,0,Exponential Smoothing,0,31-05-2024,
27660,Bhiwandi,Tata Palatte,31-10-2025,,0,Exponential Smoothing,0,31-05-2024,
27660,Myntra SJIT - Bangalore,Myntra,31-05-2024,,1.27,Exponential Smoothing,1.27,31-05-2024,
27660,Myntra SJIT - Bangalore,Myntra,30-06-2024,,1.27,Exponential Smoothing,1.27,31-05-2024,
27660,Myntra SJIT - Bangalore,Myntra,31-07-2024,,1.27,Exponential Smoothing,1.27,31-05-2024,
27660,Myntra SJIT - Bangalore,Myntra,31-08-2024,,1.27,Exponential Smoothing,1.27,31-05-2024,
27660,Myntra SJIT - Bangalore,Myntra,30-09-2024,,1.27,Exponential Smoothing,1.27,31-05-2024,
27660,Myntra SJIT - Bangalore,Myntra,31-10-2024,,1.27,Exponential Smoothing,1.27,31-05-2024,
27660,Myntra SJIT - Bangalore,Myntra,30-11-2024,,1.27,Exponential Smoothing,1.27,31-05-2024,
27660,Myntra SJIT - Bangalore,Myntra,31-12-2024,,1.27,Exponential Smoothing,1.27,31-05-2024,
27660,Myntra SJIT - Bangalore,Myntra,31-01-2025,,1.27,Exponential Smoothing,1.27,31-05-2024,
27660,Myntra SJIT - Bangalore,Myntra,28-02-2025,,1.27,Exponential Smoothing,1.27,31-05-2024,
27660,Myntra SJIT - Bangalore,Myntra,31-03-2025,,1.27,Exponential Smoothing,1.27,31-05-2024,
27660,Myntra SJIT - Bangalore,Myntra,30-04-2025,,1.27,Exponential Smoothing,1.27,31-05-2024,
27660,Myntra SJIT - Bangalore,Myntra,31-05-2025,,1.27,Exponential Smoothing,1.27,31-05-2024,
27660,Myntra SJIT - Bangalore,Myntra,30-06-2025,,1.27,Exponential Smoothing,1.27,31-05-2024,
27660,Myntra SJIT - Bangalore,Myntra,31-07-2025,,1.27,Exponential Smoothing,1.27,31-05-2024,
27660,Myntra SJIT - Bangalore,Myntra,31-08-2025,,1.27,Exponential Smoothing,1.27,31-05-2024,
27660,Myntra SJIT - Bangalore,Myntra,30-09-2025,,1.27,Exponential Smoothing,1.27,31-05-2024,
27660,Myntra SJIT - Bangalore,Myntra,31-10-2025,,1.27,Exponential Smoothing,1.27,31-05-2024,
27660,Myntra SJIT - Mumbai,Myntra,31-05-2024,,0.16,Exponential Smoothing,0.16,31-05-2024,
27660,Myntra SJIT - Mumbai,Myntra,30-06-2024,,0.16,Exponential Smoothing,0.16,31-05-2024,
27660,Myntra SJIT - Mumbai,Myntra,31-07-2024,,0.16,Exponential Smoothing,0.16,31-05-2024,
27660,Myntra SJIT - Mumbai,Myntra,31-08-2024,,0.16,Exponential Smoothing,0.16,31-05-2024,
27660,Myntra SJIT - Mumbai,Myntra,30-09-2024,,0.16,Exponential Smoothing,0.16,31-05-2024,
27660,Myntra SJIT - Mumbai,Myntra,31-10-2024,,0.16,Exponential Smoothing,0.16,31-05-2024,
27660,Myntra SJIT - Mumbai,Myntra,30-11-2024,,0.16,Exponential Smoothing,0.16,31-05-2024,
27660,Myntra SJIT - Mumbai,Myntra,31-12-2024,,0.16,Exponential Smoothing,0.16,31-05-2024,
27660,Myntra SJIT - Mumbai,Myntra,31-01-2025,,0.16,Exponential Smoothing,0.16,31-05-2024,
27660,Myntra SJIT - Mumbai,Myntra,28-02-2025,,0.16,Exponential Smoothing,0.16,31-05-2024,
27660,Myntra SJIT - Mumbai,Myntra,31-03-2025,,0.16,Exponential Smoothing,0.16,31-05-2024,
27660,Myntra SJIT - Mumbai,Myntra,30-04-2025,,0.16,Exponential Smoothing,0.16,31-05-2024,
27660,Myntra SJIT - Mumbai,Myntra,31-05-2025,,0.16,Exponential Smoothing,0.16,31-05-2024,
27660,Myntra SJIT - Mumbai,Myntra,30-06-2025,,0.16,Exponential Smoothing,0.16,31-05-2024,
27660,Myntra SJIT - Mumbai,Myntra,31-07-2025,,0.16,Exponential Smoothing,0.16,31-05-2024,
27660,Myntra SJIT - Mumbai,Myntra,31-08-2025,,0.16,Exponential Smoothing,0.16,31-05-2024,
27660,Myntra SJIT - Mumbai,Myntra,30-09-2025,,0.16,Exponential Smoothing,0.16,31-05-2024,
27660,Myntra SJIT - Mumbai,Myntra,31-10-2025,,0.16,Exponential Smoothing,0.16,31-05-2024,
27670,Amazon FBA,Amazon,31-05-2024,,5.23,Exponential Smoothing,5.23,31-05-2024,
27670,Amazon FBA,Amazon,30-06-2024,,5.23,Exponential Smoothing,5.23,31-05-2024,
27670,Amazon FBA,Amazon,31-07-2024,,5.23,Exponential Smoothing,5.23,31-05-2024,
27670,Amazon FBA,Amazon,31-08-2024,,5.23,Exponential Smoothing,5.23,31-05-2024,
27670,Amazon FBA,Amazon,30-09-2024,,5.23,Exponential Smoothing,5.23,31-05-2024,
27670,Amazon FBA,Amazon,31-10-2024,,5.23,Exponential Smoothing,5.23,31-05-2024,
27670,Amazon FBA,Amazon,30-11-2024,,5.23,Exponential Smoothing,5.23,31-05-2024,
27670,Amazon FBA,Amazon,31-12-2024,,5.23,Exponential Smoothing,5.23,31-05-2024,
27670,Amazon FBA,Amazon,31-01-2025,,5.23,Exponential Smoothing,5.23,31-05-2024,
27670,Amazon FBA,Amazon,28-02-2025,,5.23,Exponential Smoothing,5.23,31-05-2024,
27670,Amazon FBA,Amazon,31-03-2025,,5.23,Exponential Smoothing,5.23,31-05-2024,
27670,Amazon FBA,Amazon,30-04-2025,,5.23,Exponential Smoothing,5.23,31-05-2024,
27670,Amazon FBA,Amazon,31-05-2025,,5.23,Exponential Smoothing,5.23,31-05-2024,
27670,Amazon FBA,Amazon,30-06-2025,,5.23,Exponential Smoothing,5.23,31-05-2024,
27670,Amazon FBA,Amazon,31-07-2025,,5.23,Exponential Smoothing,5.23,31-05-2024,
27670,Amazon FBA,Amazon,31-08-2025,,5.23,Exponential Smoothing,5.23,31-05-2024,
27670,Amazon FBA,Amazon,30-09-2025,,5.23,Exponential Smoothing,5.23,31-05-2024,
27670,Amazon FBA,Amazon,31-10-2025,,5.23,Exponential Smoothing,5.23,31-05-2024,
27670,Aramax Bangalore,Amazon,31-05-2024,,4.85,Exponential Smoothing,4.85,31-05-2024,
27670,Aramax Bangalore,Amazon,30-06-2024,,4.85,Exponential Smoothing,4.85,31-05-2024,
27670,Aramax Bangalore,Amazon,31-07-2024,,4.85,Exponential Smoothing,4.85,31-05-2024,
27670,Aramax Bangalore,Amazon,31-08-2024,,4.85,Exponential Smoothing,4.85,31-05-2024,
27670,Aramax Bangalore,Amazon,30-09-2024,,4.85,Exponential Smoothing,4.85,31-05-2024,
27670,Aramax Bangalore,Amazon,31-10-2024,,4.85,Exponential Smoothing,4.85,31-05-2024,
27670,Aramax Bangalore,Amazon,30-11-2024,,4.85,Exponential Smoothing,4.85,31-05-2024,
27670,Aramax Bangalore,Amazon,31-12-2024,,4.85,Exponential Smoothing,4.85,31-05-2024,
27670,Aramax Bangalore,Amazon,31-01-2025,,4.85,Exponential Smoothing,4.85,31-05-2024,
27670,Aramax Bangalore,Amazon,28-02-2025,,4.85,Exponential Smoothing,4.85,31-05-2024,
27670,Aramax Bangalore,Amazon,31-03-2025,,4.85,Exponential Smoothing,4.85,31-05-2024,
27670,Aramax Bangalore,Amazon,30-04-2025,,4.85,Exponential Smoothing,4.85,31-05-2024,
27670,Aramax Bangalore,Amazon,31-05-2025,,4.85,Exponential Smoothing,4.85,31-05-2024,
27670,Aramax Bangalore,Amazon,30-06-2025,,4.85,Exponential Smoothing,4.85,31-05-2024,
27670,Aramax Bangalore,Amazon,31-07-2025,,4.85,Exponential Smoothing,4.85,31-05-2024,
27670,Aramax Bangalore,Amazon,31-08-2025,,4.85,Exponential Smoothing,4.85,31-05-2024,
27670,Aramax Bangalore,Amazon,30-09-2025,,4.85,Exponential Smoothing,4.85,31-05-2024,
27670,Aramax Bangalore,Amazon,31-10-2025,,4.85,Exponential Smoothing,4.85,31-05-2024,
27670,Aramax Bangalore,Brandstore - D2C,31-05-2024,,3,Exponential Smoothing,3,31-05-2024,
27670,Aramax Bangalore,Brandstore - D2C,30-06-2024,,3,Exponential Smoothing,3,31-05-2024,
27670,Aramax Bangalore,Brandstore - D2C,31-07-2024,,3,Exponential Smoothing,3,31-05-2024,
27670,Aramax Bangalore,Brandstore - D2C,31-08-2024,,3,Exponential Smoothing,3,31-05-2024,
27670,Aramax Bangalore,Brandstore - D2C,30-09-2024,,3,Exponential Smoothing,3,31-05-2024,
27670,Aramax Bangalore,Brandstore - D2C,31-10-2024,,3,Exponential Smoothing,3,31-05-2024,
27670,Aramax Bangalore,Brandstore - D2C,30-11-2024,,3,Exponential Smoothing,3,31-05-2024,
27670,Aramax Bangalore,Brandstore - D2C,31-12-2024,,3,Exponential Smoothing,3,31-05-2024,
27670,Aramax Bangalore,Brandstore - D2C,31-01-2025,,3,Exponential Smoothing,3,31-05-2024,
27670,Aramax Bangalore,Brandstore - D2C,28-02-2025,,3,Exponential Smoothing,3,31-05-2024,
27670,Aramax Bangalore,Brandstore - D2C,31-03-2025,,3,Exponential Smoothing,3,31-05-2024,
27670,Aramax Bangalore,Brandstore - D2C,30-04-2025,,3,Exponential Smoothing,3,31-05-2024,
27670,Aramax Bangalore,Brandstore - D2C,31-05-2025,,3,Exponential Smoothing,3,31-05-2024,
27670,Aramax Bangalore,Brandstore - D2C,30-06-2025,,3,Exponential Smoothing,3,31-05-2024,
27670,Aramax Bangalore,Brandstore - D2C,31-07-2025,,3,Exponential Smoothing,3,31-05-2024,
27670,Aramax Bangalore,Brandstore - D2C,31-08-2025,,3,Exponential Smoothing,3,31-05-2024,
27670,Aramax Bangalore,Brandstore - D2C,30-09-2025,,3,Exponential Smoothing,3,31-05-2024,
27670,Aramax Bangalore,Brandstore - D2C,31-10-2025,,3,Exponential Smoothing,3,31-05-2024,
27670,Aramax Bangalore,Tata CliQ,31-05-2024,,0.5,Exponential Smoothing,0.5,31-05-2024,
27670,Aramax Bangalore,Tata CliQ,30-06-2024,,0.5,Exponential Smoothing,0.5,31-05-2024,
27670,Aramax Bangalore,Tata CliQ,31-07-2024,,0.5,Exponential Smoothing,0.5,31-05-2024,
27670,Aramax Bangalore,Tata CliQ,31-08-2024,,0.5,Exponential Smoothing,0.5,31-05-2024,
27670,Aramax Bangalore,Tata CliQ,30-09-2024,,0.5,Exponential Smoothing,0.5,31-05-2024,
27670,Aramax Bangalore,Tata CliQ,31-10-2024,,0.5,Exponential Smoothing,0.5,31-05-2024,
27670,Aramax Bangalore,Tata CliQ,30-11-2024,,0.5,Exponential Smoothing,0.5,31-05-2024,
27670,Aramax Bangalore,Tata CliQ,31-12-2024,,0.5,Exponential Smoothing,0.5,31-05-2024,
27670,Aramax Bangalore,Tata CliQ,31-01-2025,,0.5,Exponential Smoothing,0.5,31-05-2024,
27670,Aramax Bangalore,Tata CliQ,28-02-2025,,0.5,Exponential Smoothing,0.5,31-05-2024,
27670,Aramax Bangalore,Tata CliQ,31-03-2025,,0.5,Exponential Smoothing,0.5,31-05-2024,
27670,Aramax Bangalore,Tata CliQ,30-04-2025,,0.5,Exponential Smoothing,0.5,31-05-2024,
27670,Aramax Bangalore,Tata CliQ,31-05-2025,,0.5,Exponential Smoothing,0.5,31-05-2024,
27670,Aramax Bangalore,Tata CliQ,30-06-2025,,0.5,Exponential Smoothing,0.5,31-05-2024,
27670,Aramax Bangalore,Tata CliQ,31-07-2025,,0.5,Exponential Smoothing,0.5,31-05-2024,
27670,Aramax Bangalore,Tata CliQ,31-08-2025,,0.5,Exponential Smoothing,0.5,31-05-2024,
27670,Aramax Bangalore,Tata CliQ,30-09-2025,,0.5,Exponential Smoothing,0.5,31-05-2024,
27670,Aramax Bangalore,Tata CliQ,31-10-2025,,0.5,Exponential Smoothing,0.5,31-05-2024,
27670,Aramax Bangalore,Tata Lux,31-05-2024,,0.73,Exponential Smoothing,0.73,31-05-2024,
27670,Aramax Bangalore,Tata Lux,30-06-2024,,0.73,Exponential Smoothing,0.73,31-05-2024,
27670,Aramax Bangalore,Tata Lux,31-07-2024,,0.73,Exponential Smoothing,0.73,31-05-2024,
27670,Aramax Bangalore,Tata Lux,31-08-2024,,0.73,Exponential Smoothing,0.73,31-05-2024,
27670,Aramax Bangalore,Tata Lux,30-09-2024,,0.73,Exponential Smoothing,0.73,31-05-2024,
27670,Aramax Bangalore,Tata Lux,31-10-2024,,0.73,Exponential Smoothing,0.73,31-05-2024,
27670,Aramax Bangalore,Tata Lux,30-11-2024,,0.73,Exponential Smoothing,0.73,31-05-2024,
27670,Aramax Bangalore,Tata Lux,31-12-2024,,0.73,Exponential Smoothing,0.73,31-05-2024,
27670,Aramax Bangalore,Tata Lux,31-01-2025,,0.73,Exponential Smoothing,0.73,31-05-2024,
27670,Aramax Bangalore,Tata Lux,28-02-2025,,0.73,Exponential Smoothing,0.73,31-05-2024,
27670,Aramax Bangalore,Tata Lux,31-03-2025,,0.73,Exponential Smoothing,0.73,31-05-2024,
27670,Aramax Bangalore,Tata Lux,30-04-2025,,0.73,Exponential Smoothing,0.73,31-05-2024,
27670,Aramax Bangalore,Tata Lux,31-05-2025,,0.73,Exponential Smoothing,0.73,31-05-2024,
27670,Aramax Bangalore,Tata Lux,30-06-2025,,0.73,Exponential Smoothing,0.73,31-05-2024,
27670,Aramax Bangalore,Tata Lux,31-07-2025,,0.73,Exponential Smoothing,0.73,31-05-2024,
27670,Aramax Bangalore,Tata Lux,31-08-2025,,0.73,Exponential Smoothing,0.73,31-05-2024,
27670,Aramax Bangalore,Tata Lux,30-09-2025,,0.73,Exponential Smoothing,0.73,31-05-2024,
27670,Aramax Bangalore,Tata Lux,31-10-2025,,0.73,Exponential Smoothing,0.73,31-05-2024,
27670,Aramax Bangalore,Tata Palatte,31-05-2024,,1,Exponential Smoothing,1,31-05-2024,
27670,Aramax Bangalore,Tata Palatte,30-06-2024,,1,Exponential Smoothing,1,31-05-2024,
27670,Aramax Bangalore,Tata Palatte,31-07-2024,,1,Exponential Smoothing,1,31-05-2024,
27670,Aramax Bangalore,Tata Palatte,31-08-2024,,1,Exponential Smoothing,1,31-05-2024,
27670,Aramax Bangalore,Tata Palatte,30-09-2024,,1,Exponential Smoothing,1,31-05-2024,
27670,Aramax Bangalore,Tata Palatte,31-10-2024,,1,Exponential Smoothing,1,31-05-2024,
27670,Aramax Bangalore,Tata Palatte,30-11-2024,,1,Exponential Smoothing,1,31-05-2024,
27670,Aramax Bangalore,Tata Palatte,31-12-2024,,1,Exponential Smoothing,1,31-05-2024,
27670,Aramax Bangalore,Tata Palatte,31-01-2025,,1,Exponential Smoothing,1,31-05-2024,
27670,Aramax Bangalore,Tata Palatte,28-02-2025,,1,Exponential Smoothing,1,31-05-2024,
27670,Aramax Bangalore,Tata Palatte,31-03-2025,,1,Exponential Smoothing,1,31-05-2024,
27670,Aramax Bangalore,Tata Palatte,30-04-2025,,1,Exponential Smoothing,1,31-05-2024,
27670,Aramax Bangalore,Tata Palatte,31-05-2025,,1,Exponential Smoothing,1,31-05-2024,
27670,Aramax Bangalore,Tata Palatte,30-06-2025,,1,Exponential Smoothing,1,31-05-2024,
27670,Aramax Bangalore,Tata Palatte,31-07-2025,,1,Exponential Smoothing,1,31-05-2024,
27670,Aramax Bangalore,Tata Palatte,31-08-2025,,1,Exponential Smoothing,1,31-05-2024,
27670,Aramax Bangalore,Tata Palatte,30-09-2025,,1,Exponential Smoothing,1,31-05-2024,
27670,Aramax Bangalore,Tata Palatte,31-10-2025,,1,Exponential Smoothing,1,31-05-2024,
27670,Bhiwandi,Amazon,31-05-2024,,6.46,Exponential Smoothing,6.46,31-05-2024,
27670,Bhiwandi,Amazon,30-06-2024,,6.46,Exponential Smoothing,6.46,31-05-2024,
27670,Bhiwandi,Amazon,31-07-2024,,6.46,Exponential Smoothing,6.46,31-05-2024,
27670,Bhiwandi,Amazon,31-08-2024,,6.46,Exponential Smoothing,6.46,31-05-2024,
27670,Bhiwandi,Amazon,30-09-2024,,6.46,Exponential Smoothing,6.46,31-05-2024,
27670,Bhiwandi,Amazon,31-10-2024,,6.46,Exponential Smoothing,6.46,31-05-2024,
27670,Bhiwandi,Amazon,30-11-2024,,6.46,Exponential Smoothing,6.46,31-05-2024,
27670,Bhiwandi,Amazon,31-12-2024,,6.46,Exponential Smoothing,6.46,31-05-2024,
27670,Bhiwandi,Amazon,31-01-2025,,6.46,Exponential Smoothing,6.46,31-05-2024,
27670,Bhiwandi,Amazon,28-02-2025,,6.46,Exponential Smoothing,6.46,31-05-2024,
27670,Bhiwandi,Amazon,31-03-2025,,6.46,Exponential Smoothing,6.46,31-05-2024,
27670,Bhiwandi,Amazon,30-04-2025,,6.46,Exponential Smoothing,6.46,31-05-2024,
27670,Bhiwandi,Amazon,31-05-2025,,6.46,Exponential Smoothing,6.46,31-05-2024,
27670,Bhiwandi,Amazon,30-06-2025,,6.46,Exponential Smoothing,6.46,31-05-2024,
27670,Bhiwandi,Amazon,31-07-2025,,6.46,Exponential Smoothing,6.46,31-05-2024,
27670,Bhiwandi,Amazon,31-08-2025,,6.46,Exponential Smoothing,6.46,31-05-2024,
27670,Bhiwandi,Amazon,30-09-2025,,6.46,Exponential Smoothing,6.46,31-05-2024,
27670,Bhiwandi,Amazon,31-10-2025,,6.46,Exponential Smoothing,6.46,31-05-2024,
27670,Bhiwandi,Brandstore - D2C,31-05-2024,,26,Exponential Smoothing,26,31-05-2024,
27670,Bhiwandi,Brandstore - D2C,30-06-2024,,26,Exponential Smoothing,26,31-05-2024,
27670,Bhiwandi,Brandstore - D2C,31-07-2024,,26,Exponential Smoothing,26,31-05-2024,
27670,Bhiwandi,Brandstore - D2C,31-08-2024,,26,Exponential Smoothing,26,31-05-2024,
27670,Bhiwandi,Brandstore - D2C,30-09-2024,,26,Exponential Smoothing,26,31-05-2024,
27670,Bhiwandi,Brandstore - D2C,31-10-2024,,26,Exponential Smoothing,26,31-05-2024,
27670,Bhiwandi,Brandstore - D2C,30-11-2024,,26,Exponential Smoothing,26,31-05-2024,
27670,Bhiwandi,Brandstore - D2C,31-12-2024,,26,Exponential Smoothing,26,31-05-2024,
27670,Bhiwandi,Brandstore - D2C,31-01-2025,,26,Exponential Smoothing,26,31-05-2024,
27670,Bhiwandi,Brandstore - D2C,28-02-2025,,26,Exponential Smoothing,26,31-05-2024,
27670,Bhiwandi,Brandstore - D2C,31-03-2025,,26,Exponential Smoothing,26,31-05-2024,
27670,Bhiwandi,Brandstore - D2C,30-04-2025,,26,Exponential Smoothing,26,31-05-2024,
27670,Bhiwandi,Brandstore - D2C,31-05-2025,,26,Exponential Smoothing,26,31-05-2024,
27670,Bhiwandi,Brandstore - D2C,30-06-2025,,26,Exponential Smoothing,26,31-05-2024,
27670,Bhiwandi,Brandstore - D2C,31-07-2025,,26,Exponential Smoothing,26,31-05-2024,
27670,Bhiwandi,Brandstore - D2C,31-08-2025,,26,Exponential Smoothing,26,31-05-2024,
27670,Bhiwandi,Brandstore - D2C,30-09-2025,,26,Exponential Smoothing,26,31-05-2024,
27670,Bhiwandi,Brandstore - D2C,31-10-2025,,26,Exponential Smoothing,26,31-05-2024,
27670,Bhiwandi,Myntra,31-05-2024,,2,Exponential Smoothing,2,31-05-2024,
27670,Bhiwandi,Myntra,30-06-2024,,2,Exponential Smoothing,2,31-05-2024,
27670,Bhiwandi,Myntra,31-07-2024,,2,Exponential Smoothing,2,31-05-2024,
27670,Bhiwandi,Myntra,31-08-2024,,2,Exponential Smoothing,2,31-05-2024,
27670,Bhiwandi,Myntra,30-09-2024,,2,Exponential Smoothing,2,31-05-2024,
27670,Bhiwandi,Myntra,31-10-2024,,2,Exponential Smoothing,2,31-05-2024,
27670,Bhiwandi,Myntra,30-11-2024,,2,Exponential Smoothing,2,31-05-2024,
27670,Bhiwandi,Myntra,31-12-2024,,2,Exponential Smoothing,2,31-05-2024,
27670,Bhiwandi,Myntra,31-01-2025,,2,Exponential Smoothing,2,31-05-2024,
27670,Bhiwandi,Myntra,28-02-2025,,2,Exponential Smoothing,2,31-05-2024,
27670,Bhiwandi,Myntra,31-03-2025,,2,Exponential Smoothing,2,31-05-2024,
27670,Bhiwandi,Myntra,30-04-2025,,2,Exponential Smoothing,2,31-05-2024,
27670,Bhiwandi,Myntra,31-05-2025,,2,Exponential Smoothing,2,31-05-2024,
27670,Bhiwandi,Myntra,30-06-2025,,2,Exponential Smoothing,2,31-05-2024,
27670,Bhiwandi,Myntra,31-07-2025,,2,Exponential Smoothing,2,31-05-2024,
27670,Bhiwandi,Myntra,31-08-2025,,2,Exponential Smoothing,2,31-05-2024,
27670,Bhiwandi,Myntra,30-09-2025,,2,Exponential Smoothing,2,31-05-2024,
27670,Bhiwandi,Myntra,31-10-2025,,2,Exponential Smoothing,2,31-05-2024,
27670,Bhiwandi,Tata CliQ,31-05-2024,,0.88,Exponential Smoothing,0.88,31-05-2024,
27670,Bhiwandi,Tata CliQ,30-06-2024,,0.88,Exponential Smoothing,0.88,31-05-2024,
27670,Bhiwandi,Tata CliQ,31-07-2024,,0.88,Exponential Smoothing,0.88,31-05-2024,
27670,Bhiwandi,Tata CliQ,31-08-2024,,0.88,Exponential Smoothing,0.88,31-05-2024,
27670,Bhiwandi,Tata CliQ,30-09-2024,,0.88,Exponential Smoothing,0.88,31-05-2024,
27670,Bhiwandi,Tata CliQ,31-10-2024,,0.88,Exponential Smoothing,0.88,31-05-2024,
27670,Bhiwandi,Tata CliQ,30-11-2024,,0.88,Exponential Smoothing,0.88,31-05-2024,
27670,Bhiwandi,Tata CliQ,31-12-2024,,0.88,Exponential Smoothing,0.88,31-05-2024,
27670,Bhiwandi,Tata CliQ,31-01-2025,,0.88,Exponential Smoothing,0.88,31-05-2024,
27670,Bhiwandi,Tata CliQ,28-02-2025,,0.88,Exponential Smoothing,0.88,31-05-2024,
27670,Bhiwandi,Tata CliQ,31-03-2025,,0.88,Exponential Smoothing,0.88,31-05-2024,
27670,Bhiwandi,Tata CliQ,30-04-2025,,0.88,Exponential Smoothing,0.88,31-05-2024,
27670,Bhiwandi,Tata CliQ,31-05-2025,,0.88,Exponential Smoothing,0.88,31-05-2024,
27670,Bhiwandi,Tata CliQ,30-06-2025,,0.88,Exponential Smoothing,0.88,31-05-2024,
27670,Bhiwandi,Tata CliQ,31-07-2025,,0.88,Exponential Smoothing,0.88,31-05-2024,
27670,Bhiwandi,Tata CliQ,31-08-2025,,0.88,Exponential Smoothing,0.88,31-05-2024,
27670,Bhiwandi,Tata CliQ,30-09-2025,,0.88,Exponential Smoothing,0.88,31-05-2024,
27670,Bhiwandi,Tata CliQ,31-10-2025,,0.88,Exponential Smoothing,0.88,31-05-2024,
27670,Bhiwandi,Tata Lux,31-05-2024,,1.18,Exponential Smoothing,1.18,31-05-2024,
27670,Bhiwandi,Tata Lux,30-06-2024,,1.18,Exponential Smoothing,1.18,31-05-2024,
27670,Bhiwandi,Tata Lux,31-07-2024,,1.18,Exponential Smoothing,1.18,31-05-2024,
27670,Bhiwandi,Tata Lux,31-08-2024,,1.18,Exponential Smoothing,1.18,31-05-2024,
27670,Bhiwandi,Tata Lux,30-09-2024,,1.18,Exponential Smoothing,1.18,31-05-2024,
